LAT,LON,PARAMETER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
28.25,-89.75,ALLSKY_SFC_SW_DWN,3.13,3.94,5.1,6.27,7.14,6.78,6.37,5.85,5.32,4.63,3.68,3.03,5.1
28.75,-89.75,ALLSKY_SFC_SW_DWN,3.13,3.94,5.1,6.27,7.14,6.78,6.37,5.85,5.32,4.63,3.68,3.03,5.1
29.25,-89.75,ALLSKY_SFC_SW_DWN,2.87,3.54,4.59,5.75,6.34,5.82,5.63,5.29,4.84,4.26,3.37,2.76,4.59
29.75,-89.75,ALLSKY_SFC_SW_DWN,2.87,3.54,4.59,5.75,6.34,5.82,5.63,5.29,4.84,4.26,3.37,2.76,4.59
30.25,-89.75,ALLSKY_SFC_SW_DWN,2.71,3.35,4.38,5.52,5.98,5.7,5.55,5.24,4.81,4.14,3.19,2.59,4.43
30.75,-89.75,ALLSKY_SFC_SW_DWN,2.71,3.35,4.38,5.52,5.98,5.7,5.55,5.24,4.81,4.14,3.19,2.59,4.43
31.25,-89.75,ALLSKY_SFC_SW_DWN,2.66,3.38,4.37,5.49,5.92,5.9,5.78,5.36,4.8,4.11,3.13,2.52,4.45
31.75,-89.75,ALLSKY_SFC_SW_DWN,2.66,3.38,4.37,5.49,5.92,5.9,5.78,5.36,4.8,4.11,3.13,2.52,4.45
32.25,-89.75,ALLSKY_SFC_SW_DWN,2.57,3.24,4.3,5.35,5.88,6.02,5.88,5.45,4.84,4.02,2.99,2.39,4.41
32.75,-89.75,ALLSKY_SFC_SW_DWN,2.57,3.24,4.3,5.35,5.88,6.02,5.88,5.45,4.84,4.02,2.99,2.39,4.41
14.75,-89.25,ALLSKY_SFC_SW_DWN,5.03,5.71,6.16,6.26,5.6,5.42,5.78,5.68,5.07,4.92,4.93,4.79,5.45
15.25,-89.25,ALLSKY_SFC_SW_DWN,3.79,4.63,5.42,5.82,5.51,5.26,5.16,5.26,4.92,4.23,3.82,3.52,4.78
15.75,-89.25,ALLSKY_SFC_SW_DWN,3.79,4.63,5.42,5.82,5.51,5.26,5.16,5.26,4.92,4.23,3.82,3.52,4.78
16.25,-89.25,ALLSKY_SFC_SW_DWN,3.83,4.72,5.52,6.02,5.84,5.41,5.11,5.14,4.94,4.37,3.97,3.58,4.87
16.75,-89.25,ALLSKY_SFC_SW_DWN,3.83,4.72,5.52,6.02,5.84,5.41,5.11,5.14,4.94,4.37,3.97,3.58,4.87
17.25,-89.25,ALLSKY_SFC_SW_DWN,4.01,4.84,5.65,6.21,6,5.48,5.33,5.31,5.02,4.55,4.19,3.79,5.03
17.75,-89.25,ALLSKY_SFC_SW_DWN,4.01,4.84,5.65,6.21,6,5.48,5.33,5.31,5.02,4.55,4.19,3.79,5.03
18.25,-89.25,ALLSKY_SFC_SW_DWN,4.14,4.97,5.7,6.25,6.1,5.62,5.56,5.46,5.11,4.7,4.35,3.96,5.16
18.75,-89.25,ALLSKY_SFC_SW_DWN,4.14,4.97,5.7,6.25,6.1,5.62,5.56,5.46,5.11,4.7,4.35,3.96,5.16
19.25,-89.25,ALLSKY_SFC_SW_DWN,4.3,5.05,5.8,6.35,6.27,5.82,5.8,5.69,5.31,4.82,4.42,4.04,5.31
19.75,-89.25,ALLSKY_SFC_SW_DWN,4.3,5.05,5.8,6.35,6.27,5.82,5.8,5.69,5.31,4.82,4.42,4.04,5.31
20.25,-89.25,ALLSKY_SFC_SW_DWN,4.25,4.97,5.77,6.35,6.31,5.87,5.9,5.71,5.36,4.78,4.33,3.98,5.3
20.75,-89.25,ALLSKY_SFC_SW_DWN,4.25,4.97,5.77,6.35,6.31,5.87,5.9,5.71,5.36,4.78,4.33,3.98,5.3
21.25,-89.25,ALLSKY_SFC_SW_DWN,4.5,5.39,6.31,7,7.35,6.97,7.18,6.99,6.25,5.39,4.72,4.13,6.01
21.75,-89.25,ALLSKY_SFC_SW_DWN,4.5,5.39,6.31,7,7.35,6.97,7.18,6.99,6.25,5.39,4.72,4.13,6.01
22.25,-89.25,ALLSKY_SFC_SW_DWN,4.37,5.26,6.2,6.96,7.48,7.24,7.4,7.04,6.07,5.3,4.59,4,5.99
22.75,-89.25,ALLSKY_SFC_SW_DWN,4.37,5.26,6.2,6.96,7.48,7.24,7.4,7.04,6.07,5.3,4.59,4,5.99
23.25,-89.25,ALLSKY_SFC_SW_DWN,4.16,5.05,6.03,6.85,7.42,7.19,7.24,6.72,5.77,5.1,4.4,3.81,5.81
23.75,-89.25,ALLSKY_SFC_SW_DWN,4.16,5.05,6.03,6.85,7.42,7.19,7.24,6.72,5.77,5.1,4.4,3.81,5.81
24.25,-89.25,ALLSKY_SFC_SW_DWN,3.95,4.76,5.83,6.71,7.39,7.13,7.14,6.55,5.64,4.97,4.22,3.61,5.66
24.75,-89.25,ALLSKY_SFC_SW_DWN,3.95,4.76,5.83,6.71,7.39,7.13,7.14,6.55,5.64,4.97,4.22,3.61,5.66
25.25,-89.25,ALLSKY_SFC_SW_DWN,3.7,4.5,5.59,6.6,7.37,7.06,7.01,6.41,5.57,4.85,4.05,3.43,5.51
25.75,-89.25,ALLSKY_SFC_SW_DWN,3.7,4.5,5.59,6.6,7.37,7.06,7.01,6.41,5.57,4.85,4.05,3.43,5.51
26.25,-89.25,ALLSKY_SFC_SW_DWN,3.46,4.3,5.39,6.44,7.28,7.04,6.91,6.23,5.47,4.75,3.93,3.27,5.37
26.75,-89.25,ALLSKY_SFC_SW_DWN,3.46,4.3,5.39,6.44,7.28,7.04,6.91,6.23,5.47,4.75,3.93,3.27,5.37
27.25,-89.25,ALLSKY_SFC_SW_DWN,3.23,4.12,5.24,6.33,7.21,7.01,6.7,6.04,5.36,4.65,3.79,3.12,5.23
27.75,-89.25,ALLSKY_SFC_SW_DWN,3.23,4.12,5.24,6.33,7.21,7.01,6.7,6.04,5.36,4.65,3.79,3.12,5.23
28.25,-89.25,ALLSKY_SFC_SW_DWN,3.13,3.94,5.1,6.27,7.14,6.78,6.37,5.85,5.32,4.63,3.68,3.03,5.1
28.75,-89.25,ALLSKY_SFC_SW_DWN,3.13,3.94,5.1,6.27,7.14,6.78,6.37,5.85,5.32,4.63,3.68,3.03,5.1
29.25,-89.25,ALLSKY_SFC_SW_DWN,2.87,3.54,4.59,5.75,6.34,5.82,5.63,5.29,4.84,4.26,3.37,2.76,4.59
29.75,-89.25,ALLSKY_SFC_SW_DWN,2.87,3.54,4.59,5.75,6.34,5.82,5.63,5.29,4.84,4.26,3.37,2.76,4.59
30.25,-89.25,ALLSKY_SFC_SW_DWN,2.71,3.35,4.38,5.52,5.98,5.7,5.55,5.24,4.81,4.14,3.19,2.59,4.43
30.75,-89.25,ALLSKY_SFC_SW_DWN,2.71,3.35,4.38,5.52,5.98,5.7,5.55,5.24,4.81,4.14,3.19,2.59,4.43
31.25,-89.25,ALLSKY_SFC_SW_DWN,2.66,3.38,4.37,5.49,5.92,5.9,5.78,5.36,4.8,4.11,3.13,2.52,4.45
31.75,-89.25,ALLSKY_SFC_SW_DWN,2.66,3.38,4.37,5.49,5.92,5.9,5.78,5.36,4.8,4.11,3.13,2.52,4.45
32.25,-89.25,ALLSKY_SFC_SW_DWN,2.57,3.24,4.3,5.35,5.88,6.02,5.88,5.45,4.84,4.02,2.99,2.39,4.41
32.75,-89.25,ALLSKY_SFC_SW_DWN,2.57,3.24,4.3,5.35,5.88,6.02,5.88,5.45,4.84,4.02,2.99,2.39,4.41
14.75,-88.75,ALLSKY_SFC_SW_DWN,4.6,5.39,6.03,6.22,5.65,5.53,5.69,5.58,5.14,4.65,4.55,4.39,5.28
15.25,-88.75,ALLSKY_SFC_SW_DWN,3.76,4.64,5.44,5.94,5.64,5.5,5.31,5.42,5.27,4.39,3.85,3.51,4.89
15.75,-88.75,ALLSKY_SFC_SW_DWN,3.76,4.64,5.44,5.94,5.64,5.5,5.31,5.42,5.27,4.39,3.85,3.51,4.89
16.25,-88.75,ALLSKY_SFC_SW_DWN,3.74,4.57,5.28,5.79,5.47,5.09,5.03,5.08,4.73,4.25,3.85,3.49,4.7
16.75,-88.75,ALLSKY_SFC_SW_DWN,3.74,4.57,5.28,5.79,5.47,5.09,5.03,5.08,4.73,4.25,3.85,3.49,4.7
17.25,-88.75,ALLSKY_SFC_SW_DWN,3.91,4.7,5.43,5.97,5.72,5.19,5.13,5.14,4.86,4.46,4.02,3.66,4.85
17.75,-88.75,ALLSKY_SFC_SW_DWN,3.91,4.7,5.43,5.97,5.72,5.19,5.13,5.14,4.86,4.46,4.02,3.66,4.85
18.25,-88.75,ALLSKY_SFC_SW_DWN,4.06,4.85,5.5,6.04,5.85,5.32,5.34,5.24,4.92,4.6,4.21,3.86,4.98
18.75,-88.75,ALLSKY_SFC_SW_DWN,4.06,4.85,5.5,6.04,5.85,5.32,5.34,5.24,4.92,4.6,4.21,3.86,4.98
19.25,-88.75,ALLSKY_SFC_SW_DWN,4.21,4.98,5.62,6.18,6.01,5.47,5.43,5.33,5.02,4.72,4.3,3.98,5.1
19.75,-88.75,ALLSKY_SFC_SW_DWN,4.21,4.98,5.62,6.18,6.01,5.47,5.43,5.33,5.02,4.72,4.3,3.98,5.1
20.25,-88.75,ALLSKY_SFC_SW_DWN,4.2,4.92,5.64,6.24,6.16,5.59,5.54,5.49,5.13,4.75,4.29,3.9,5.15
20.75,-88.75,ALLSKY_SFC_SW_DWN,4.2,4.92,5.64,6.24,6.16,5.59,5.54,5.49,5.13,4.75,4.29,3.9,5.15
21.25,-88.75,ALLSKY_SFC_SW_DWN,4.41,5.25,6.14,6.84,7.02,6.62,6.66,6.54,5.91,5.2,4.51,4.03,5.76
21.75,-88.75,ALLSKY_SFC_SW_DWN,4.41,5.25,6.14,6.84,7.02,6.62,6.66,6.54,5.91,5.2,4.51,4.03,5.76
22.25,-88.75,ALLSKY_SFC_SW_DWN,4.42,5.32,6.27,7.05,7.52,7.18,7.42,7.09,6.18,5.39,4.65,4.06,6.05
22.75,-88.75,ALLSKY_SFC_SW_DWN,4.42,5.32,6.27,7.05,7.52,7.18,7.42,7.09,6.18,5.39,4.65,4.06,6.05
23.25,-88.75,ALLSKY_SFC_SW_DWN,4.21,5.11,6.05,6.9,7.47,7.18,7.22,6.8,5.8,5.16,4.46,3.84,5.85
23.75,-88.75,ALLSKY_SFC_SW_DWN,4.21,5.11,6.05,6.9,7.47,7.18,7.22,6.8,5.8,5.16,4.46,3.84,5.85
24.25,-88.75,ALLSKY_SFC_SW_DWN,3.99,4.83,5.81,6.74,7.4,7.09,7.11,6.62,5.66,5.02,4.27,3.64,5.68
24.75,-88.75,ALLSKY_SFC_SW_DWN,3.99,4.83,5.81,6.74,7.4,7.09,7.11,6.62,5.66,5.02,4.27,3.64,5.68
25.25,-88.75,ALLSKY_SFC_SW_DWN,3.7,4.52,5.53,6.59,7.3,6.97,6.98,6.45,5.56,4.86,4.07,3.45,5.5
25.75,-88.75,ALLSKY_SFC_SW_DWN,3.7,4.52,5.53,6.59,7.3,6.97,6.98,6.45,5.56,4.86,4.07,3.45,5.5
26.25,-88.75,ALLSKY_SFC_SW_DWN,3.49,4.29,5.35,6.44,7.25,6.96,6.84,6.2,5.45,4.77,3.94,3.31,5.36
26.75,-88.75,ALLSKY_SFC_SW_DWN,3.49,4.29,5.35,6.44,7.25,6.96,6.84,6.2,5.45,4.77,3.94,3.31,5.36
27.25,-88.75,ALLSKY_SFC_SW_DWN,3.26,4.14,5.23,6.37,7.23,6.93,6.69,5.98,5.34,4.7,3.82,3.13,5.24
27.75,-88.75,ALLSKY_SFC_SW_DWN,3.26,4.14,5.23,6.37,7.23,6.93,6.69,5.98,5.34,4.7,3.82,3.13,5.24
28.25,-88.75,ALLSKY_SFC_SW_DWN,3.11,3.95,5.17,6.34,7.12,6.75,6.48,5.83,5.25,4.64,3.7,2.99,5.11
28.75,-88.75,ALLSKY_SFC_SW_DWN,3.11,3.95,5.17,6.34,7.12,6.75,6.48,5.83,5.25,4.64,3.7,2.99,5.11
29.25,-88.75,ALLSKY_SFC_SW_DWN,3.03,3.77,4.95,6.27,6.99,6.52,6.41,5.86,5.24,4.55,3.58,2.92,5.01
29.75,-88.75,ALLSKY_SFC_SW_DWN,3.03,3.77,4.95,6.27,6.99,6.52,6.41,5.86,5.24,4.55,3.58,2.92,5.01
30.25,-88.75,ALLSKY_SFC_SW_DWN,2.77,3.41,4.47,5.6,6.09,5.8,5.68,5.29,4.83,4.19,3.27,2.66,4.51
30.75,-88.75,ALLSKY_SFC_SW_DWN,2.77,3.41,4.47,5.6,6.09,5.8,5.68,5.29,4.83,4.19,3.27,2.66,4.51
31.25,-88.75,ALLSKY_SFC_SW_DWN,2.69,3.41,4.38,5.52,5.94,5.93,5.76,5.36,4.82,4.12,3.17,2.58,4.47
31.75,-88.75,ALLSKY_SFC_SW_DWN,2.69,3.41,4.38,5.52,5.94,5.93,5.76,5.36,4.82,4.12,3.17,2.58,4.47
32.25,-88.75,ALLSKY_SFC_SW_DWN,2.57,3.27,4.29,5.46,5.92,6.02,5.83,5.39,4.82,4.02,3.01,2.42,4.42
32.75,-88.75,ALLSKY_SFC_SW_DWN,2.57,3.27,4.29,5.46,5.92,6.02,5.83,5.39,4.82,4.02,3.01,2.42,4.42
14.75,-88.25,ALLSKY_SFC_SW_DWN,4.6,5.39,6.03,6.22,5.65,5.53,5.69,5.58,5.14,4.65,4.55,4.39,5.28
15.25,-88.25,ALLSKY_SFC_SW_DWN,3.76,4.64,5.44,5.94,5.64,5.5,5.31,5.42,5.27,4.39,3.85,3.51,4.89
15.75,-88.25,ALLSKY_SFC_SW_DWN,3.76,4.64,5.44,5.94,5.64,5.5,5.31,5.42,5.27,4.39,3.85,3.51,4.89
16.25,-88.25,ALLSKY_SFC_SW_DWN,3.74,4.57,5.28,5.79,5.47,5.09,5.03,5.08,4.73,4.25,3.85,3.49,4.7
16.75,-88.25,ALLSKY_SFC_SW_DWN,3.74,4.57,5.28,5.79,5.47,5.09,5.03,5.08,4.73,4.25,3.85,3.49,4.7
17.25,-88.25,ALLSKY_SFC_SW_DWN,3.91,4.7,5.43,5.97,5.72,5.19,5.13,5.14,4.86,4.46,4.02,3.66,4.85
17.75,-88.25,ALLSKY_SFC_SW_DWN,3.91,4.7,5.43,5.97,5.72,5.19,5.13,5.14,4.86,4.46,4.02,3.66,4.85
18.25,-88.25,ALLSKY_SFC_SW_DWN,4.06,4.85,5.5,6.04,5.85,5.32,5.34,5.24,4.92,4.6,4.21,3.86,4.98
18.75,-88.25,ALLSKY_SFC_SW_DWN,4.06,4.85,5.5,6.04,5.85,5.32,5.34,5.24,4.92,4.6,4.21,3.86,4.98
19.25,-88.25,ALLSKY_SFC_SW_DWN,4.21,4.98,5.62,6.18,6.01,5.47,5.43,5.33,5.02,4.72,4.3,3.98,5.1
19.75,-88.25,ALLSKY_SFC_SW_DWN,4.21,4.98,5.62,6.18,6.01,5.47,5.43,5.33,5.02,4.72,4.3,3.98,5.1
20.25,-88.25,ALLSKY_SFC_SW_DWN,4.2,4.92,5.64,6.24,6.16,5.59,5.54,5.49,5.13,4.75,4.29,3.9,5.15
20.75,-88.25,ALLSKY_SFC_SW_DWN,4.2,4.92,5.64,6.24,6.16,5.59,5.54,5.49,5.13,4.75,4.29,3.9,5.15
21.25,-88.25,ALLSKY_SFC_SW_DWN,4.41,5.25,6.14,6.84,7.02,6.62,6.66,6.54,5.91,5.2,4.51,4.03,5.76
21.75,-88.25,ALLSKY_SFC_SW_DWN,4.41,5.25,6.14,6.84,7.02,6.62,6.66,6.54,5.91,5.2,4.51,4.03,5.76
22.25,-88.25,ALLSKY_SFC_SW_DWN,4.42,5.32,6.27,7.05,7.52,7.18,7.42,7.09,6.18,5.39,4.65,4.06,6.05
22.75,-88.25,ALLSKY_SFC_SW_DWN,4.42,5.32,6.27,7.05,7.52,7.18,7.42,7.09,6.18,5.39,4.65,4.06,6.05
23.25,-88.25,ALLSKY_SFC_SW_DWN,4.21,5.11,6.05,6.9,7.47,7.18,7.22,6.8,5.8,5.16,4.46,3.84,5.85
23.75,-88.25,ALLSKY_SFC_SW_DWN,4.21,5.11,6.05,6.9,7.47,7.18,7.22,6.8,5.8,5.16,4.46,3.84,5.85
24.25,-88.25,ALLSKY_SFC_SW_DWN,3.99,4.83,5.81,6.74,7.4,7.09,7.11,6.62,5.66,5.02,4.27,3.64,5.68
24.75,-88.25,ALLSKY_SFC_SW_DWN,3.99,4.83,5.81,6.74,7.4,7.09,7.11,6.62,5.66,5.02,4.27,3.64,5.68
25.25,-88.25,ALLSKY_SFC_SW_DWN,3.7,4.52,5.53,6.59,7.3,6.97,6.98,6.45,5.56,4.86,4.07,3.45,5.5
25.75,-88.25,ALLSKY_SFC_SW_DWN,3.7,4.52,5.53,6.59,7.3,6.97,6.98,6.45,5.56,4.86,4.07,3.45,5.5
26.25,-88.25,ALLSKY_SFC_SW_DWN,3.49,4.29,5.35,6.44,7.25,6.96,6.84,6.2,5.45,4.77,3.94,3.31,5.36
26.75,-88.25,ALLSKY_SFC_SW_DWN,3.49,4.29,5.35,6.44,7.25,6.96,6.84,6.2,5.45,4.77,3.94,3.31,5.36
27.25,-88.25,ALLSKY_SFC_SW_DWN,3.26,4.14,5.23,6.37,7.23,6.93,6.69,5.98,5.34,4.7,3.82,3.13,5.24
27.75,-88.25,ALLSKY_SFC_SW_DWN,3.26,4.14,5.23,6.37,7.23,6.93,6.69,5.98,5.34,4.7,3.82,3.13,5.24
28.25,-88.25,ALLSKY_SFC_SW_DWN,3.11,3.95,5.17,6.34,7.12,6.75,6.48,5.83,5.25,4.64,3.7,2.99,5.11
28.75,-88.25,ALLSKY_SFC_SW_DWN,3.11,3.95,5.17,6.34,7.12,6.75,6.48,5.83,5.25,4.64,3.7,2.99,5.11
29.25,-88.25,ALLSKY_SFC_SW_DWN,3.03,3.77,4.95,6.27,6.99,6.52,6.41,5.86,5.24,4.55,3.58,2.92,5.01
29.75,-88.25,ALLSKY_SFC_SW_DWN,3.03,3.77,4.95,6.27,6.99,6.52,6.41,5.86,5.24,4.55,3.58,2.92,5.01
30.25,-88.25,ALLSKY_SFC_SW_DWN,2.77,3.41,4.47,5.6,6.09,5.8,5.68,5.29,4.83,4.19,3.27,2.66,4.51
30.75,-88.25,ALLSKY_SFC_SW_DWN,2.77,3.41,4.47,5.6,6.09,5.8,5.68,5.29,4.83,4.19,3.27,2.66,4.51
31.25,-88.25,ALLSKY_SFC_SW_DWN,2.69,3.41,4.38,5.52,5.94,5.93,5.76,5.36,4.82,4.12,3.17,2.58,4.47
31.75,-88.25,ALLSKY_SFC_SW_DWN,2.69,3.41,4.38,5.52,5.94,5.93,5.76,5.36,4.82,4.12,3.17,2.58,4.47
32.25,-88.25,ALLSKY_SFC_SW_DWN,2.57,3.27,4.29,5.46,5.92,6.02,5.83,5.39,4.82,4.02,3.01,2.42,4.42
32.75,-88.25,ALLSKY_SFC_SW_DWN,2.57,3.27,4.29,5.46,5.92,6.02,5.83,5.39,4.82,4.02,3.01,2.42,4.42
14.75,-87.75,ALLSKY_SFC_SW_DWN,4.39,5.26,5.97,6.14,5.6,5.48,5.56,5.65,5.24,4.64,4.31,4.13,5.2
15.25,-87.75,ALLSKY_SFC_SW_DWN,3.96,4.87,5.68,6.12,5.81,5.74,5.61,5.72,5.45,4.46,3.84,3.6,5.07
15.75,-87.75,ALLSKY_SFC_SW_DWN,3.96,4.87,5.68,6.12,5.81,5.74,5.61,5.72,5.45,4.46,3.84,3.6,5.07
16.25,-87.75,ALLSKY_SFC_SW_DWN,4.37,5.4,6.27,6.89,6.54,6.25,6.25,6.39,5.87,4.96,4.31,3.97,5.62
16.75,-87.75,ALLSKY_SFC_SW_DWN,4.37,5.4,6.27,6.89,6.54,6.25,6.25,6.39,5.87,4.96,4.31,3.97,5.62
17.25,-87.75,ALLSKY_SFC_SW_DWN,4.4,5.35,6.17,6.87,6.6,5.99,6.08,6.14,5.6,4.94,4.41,4.04,5.55
17.75,-87.75,ALLSKY_SFC_SW_DWN,4.4,5.35,6.17,6.87,6.6,5.99,6.08,6.14,5.6,4.94,4.41,4.04,5.55
18.25,-87.75,ALLSKY_SFC_SW_DWN,4.1,5.03,5.7,6.32,6.18,5.52,5.75,5.64,5.11,4.75,4.24,3.94,5.19
18.75,-87.75,ALLSKY_SFC_SW_DWN,4.1,5.03,5.7,6.32,6.18,5.52,5.75,5.64,5.11,4.75,4.24,3.94,5.19
19.25,-87.75,ALLSKY_SFC_SW_DWN,4.14,4.91,5.48,6.03,5.84,5.31,5.52,5.36,4.89,4.63,4.19,3.95,5.02
19.75,-87.75,ALLSKY_SFC_SW_DWN,4.14,4.91,5.48,6.03,5.84,5.31,5.52,5.36,4.89,4.63,4.19,3.95,5.02
20.25,-87.75,ALLSKY_SFC_SW_DWN,4.12,4.85,5.51,6.06,5.96,5.4,5.42,5.25,4.89,4.58,4.19,3.87,5.01
20.75,-87.75,ALLSKY_SFC_SW_DWN,4.12,4.85,5.51,6.06,5.96,5.4,5.42,5.25,4.89,4.58,4.19,3.87,5.01
21.25,-87.75,ALLSKY_SFC_SW_DWN,4.24,5.03,5.86,6.53,6.55,6.02,6.1,5.97,5.46,4.91,4.31,3.93,5.41
21.75,-87.75,ALLSKY_SFC_SW_DWN,4.24,5.03,5.86,6.53,6.55,6.02,6.1,5.97,5.46,4.91,4.31,3.93,5.41
22.25,-87.75,ALLSKY_SFC_SW_DWN,4.43,5.33,6.28,7.1,7.47,7.08,7.35,7.06,6.19,5.42,4.68,4.09,6.04
22.75,-87.75,ALLSKY_SFC_SW_DWN,4.43,5.33,6.28,7.1,7.47,7.08,7.35,7.06,6.19,5.42,4.68,4.09,6.04
23.25,-87.75,ALLSKY_SFC_SW_DWN,4.19,5.06,6.01,6.87,7.42,7.13,7.25,6.87,5.87,5.19,4.47,3.84,5.85
23.75,-87.75,ALLSKY_SFC_SW_DWN,4.19,5.06,6.01,6.87,7.42,7.13,7.25,6.87,5.87,5.19,4.47,3.84,5.85
24.25,-87.75,ALLSKY_SFC_SW_DWN,3.92,4.75,5.7,6.63,7.32,7.04,7.08,6.68,5.67,5.06,4.27,3.6,5.64
24.75,-87.75,ALLSKY_SFC_SW_DWN,3.92,4.75,5.7,6.63,7.32,7.04,7.08,6.68,5.67,5.06,4.27,3.6,5.64
25.25,-87.75,ALLSKY_SFC_SW_DWN,3.65,4.46,5.44,6.5,7.25,6.86,6.91,6.48,5.53,4.9,4.06,3.38,5.45
25.75,-87.75,ALLSKY_SFC_SW_DWN,3.65,4.46,5.44,6.5,7.25,6.86,6.91,6.48,5.53,4.9,4.06,3.38,5.45
26.25,-87.75,ALLSKY_SFC_SW_DWN,3.46,4.23,5.27,6.41,7.18,6.85,6.77,6.24,5.4,4.81,3.94,3.28,5.32
26.75,-87.75,ALLSKY_SFC_SW_DWN,3.46,4.23,5.27,6.41,7.18,6.85,6.77,6.24,5.4,4.81,3.94,3.28,5.32
27.25,-87.75,ALLSKY_SFC_SW_DWN,3.3,4.16,5.24,6.38,7.18,6.88,6.61,6.02,5.37,4.75,3.83,3.14,5.24
27.75,-87.75,ALLSKY_SFC_SW_DWN,3.3,4.16,5.24,6.38,7.18,6.88,6.61,6.02,5.37,4.75,3.83,3.14,5.24
28.25,-87.75,ALLSKY_SFC_SW_DWN,3.15,3.99,5.19,6.39,7.11,6.72,6.52,5.85,5.28,4.66,3.69,3,5.13
28.75,-87.75,ALLSKY_SFC_SW_DWN,3.15,3.99,5.19,6.39,7.11,6.72,6.52,5.85,5.28,4.66,3.69,3,5.13
29.25,-87.75,ALLSKY_SFC_SW_DWN,3.07,3.84,5.12,6.39,7.13,6.66,6.52,5.9,5.28,4.58,3.61,2.93,5.09
29.75,-87.75,ALLSKY_SFC_SW_DWN,3.07,3.84,5.12,6.39,7.13,6.66,6.52,5.9,5.28,4.58,3.61,2.93,5.09
30.25,-87.75,ALLSKY_SFC_SW_DWN,2.81,3.47,4.55,5.62,6.11,5.79,5.61,5.23,4.8,4.17,3.28,2.7,4.51
30.75,-87.75,ALLSKY_SFC_SW_DWN,2.81,3.47,4.55,5.62,6.11,5.79,5.61,5.23,4.8,4.17,3.28,2.7,4.51
31.25,-87.75,ALLSKY_SFC_SW_DWN,2.72,3.41,4.45,5.55,6.01,5.93,5.72,5.39,4.84,4.13,3.19,2.6,4.49
31.75,-87.75,ALLSKY_SFC_SW_DWN,2.72,3.41,4.45,5.55,6.01,5.93,5.72,5.39,4.84,4.13,3.19,2.6,4.49
32.25,-87.75,ALLSKY_SFC_SW_DWN,2.58,3.3,4.34,5.5,5.97,5.98,5.87,5.38,4.85,4.05,3.02,2.45,4.44
32.75,-87.75,ALLSKY_SFC_SW_DWN,2.58,3.3,4.34,5.5,5.97,5.98,5.87,5.38,4.85,4.05,3.02,2.45,4.44
14.75,-87.25,ALLSKY_SFC_SW_DWN,4.39,5.26,5.97,6.14,5.6,5.48,5.56,5.65,5.24,4.64,4.31,4.13,5.2
15.25,-87.25,ALLSKY_SFC_SW_DWN,3.96,4.87,5.68,6.12,5.81,5.74,5.61,5.72,5.45,4.46,3.84,3.6,5.07
15.75,-87.25,ALLSKY_SFC_SW_DWN,3.96,4.87,5.68,6.12,5.81,5.74,5.61,5.72,5.45,4.46,3.84,3.6,5.07
16.25,-87.25,ALLSKY_SFC_SW_DWN,4.37,5.4,6.27,6.89,6.54,6.25,6.25,6.39,5.87,4.96,4.31,3.97,5.62
16.75,-87.25,ALLSKY_SFC_SW_DWN,4.37,5.4,6.27,6.89,6.54,6.25,6.25,6.39,5.87,4.96,4.31,3.97,5.62
17.25,-87.25,ALLSKY_SFC_SW_DWN,4.4,5.35,6.17,6.87,6.6,5.99,6.08,6.14,5.6,4.94,4.41,4.04,5.55
17.75,-87.25,ALLSKY_SFC_SW_DWN,4.4,5.35,6.17,6.87,6.6,5.99,6.08,6.14,5.6,4.94,4.41,4.04,5.55
18.25,-87.25,ALLSKY_SFC_SW_DWN,4.1,5.03,5.7,6.32,6.18,5.52,5.75,5.64,5.11,4.75,4.24,3.94,5.19
18.75,-87.25,ALLSKY_SFC_SW_DWN,4.1,5.03,5.7,6.32,6.18,5.52,5.75,5.64,5.11,4.75,4.24,3.94,5.19
19.25,-87.25,ALLSKY_SFC_SW_DWN,4.14,4.91,5.48,6.03,5.84,5.31,5.52,5.36,4.89,4.63,4.19,3.95,5.02
19.75,-87.25,ALLSKY_SFC_SW_DWN,4.14,4.91,5.48,6.03,5.84,5.31,5.52,5.36,4.89,4.63,4.19,3.95,5.02
20.25,-87.25,ALLSKY_SFC_SW_DWN,4.12,4.85,5.51,6.06,5.96,5.4,5.42,5.25,4.89,4.58,4.19,3.87,5.01
20.75,-87.25,ALLSKY_SFC_SW_DWN,4.12,4.85,5.51,6.06,5.96,5.4,5.42,5.25,4.89,4.58,4.19,3.87,5.01
21.25,-87.25,ALLSKY_SFC_SW_DWN,4.24,5.03,5.86,6.53,6.55,6.02,6.1,5.97,5.46,4.91,4.31,3.93,5.41
21.75,-87.25,ALLSKY_SFC_SW_DWN,4.24,5.03,5.86,6.53,6.55,6.02,6.1,5.97,5.46,4.91,4.31,3.93,5.41
22.25,-87.25,ALLSKY_SFC_SW_DWN,4.43,5.33,6.28,7.1,7.47,7.08,7.35,7.06,6.19,5.42,4.68,4.09,6.04
22.75,-87.25,ALLSKY_SFC_SW_DWN,4.43,5.33,6.28,7.1,7.47,7.08,7.35,7.06,6.19,5.42,4.68,4.09,6.04
23.25,-87.25,ALLSKY_SFC_SW_DWN,4.19,5.06,6.01,6.87,7.42,7.13,7.25,6.87,5.87,5.19,4.47,3.84,5.85
